"","UW_Date","exposure_id","tenure","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units","Total_Earned","claim_nb","Total_claim_amount","Total_claim_paid","claim_freq","sa2_code","qi","density","severity","frequency","pet_is_male","nb_address_type_adj_numerical","nb_state_num","nb_breed_type_num","nb_breed_trait_num","is_multi_pet_plan_num","quote_time_group_num","size_encoding","owner_x_pet_age","age_breed_interaction","age_breed_interaction_bins","person_age","person_age_group","pet_age_year","nb_breed_trait_num_encoded"
"7596",2024-08-01,"exposure_1f6e3c11-992d-45d8-bdbe-d88fedd27641",9,"female","false","","",2023-11-06,3,100,100,"House","Little Bay","2036","NSW",1968-08-20,100100,55,2,1.5,"cross","cross","cross","australian shepherd, poodleminiature","false",1970-01-01,2023-10-28,"Afternoon (12:00 - 17:59)","exposure_1f6e3c11-992d-45d8-bdbe-d88fedd27641",1,8,0,0,0,0,"117011323","Poor",5059,NA,0,0,2,2,1,5,1,1,0,1,4.5,1,56,3,0.25,5
"7597",2024-08-01,"exposure_1fe3305c-c17b-4f4a-ba40-c30a2276eb07",5,"male","false","","",2024-03-03,3,80,100,"House","Burleigh Waters","4220","QLD",1992-05-01,80100,31,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-04,"Evening (18:00 - 23:59)","exposure_1fe3305c-c17b-4f4a-ba40-c30a2276eb07",1,6,2,2180.89090909091,1133.79090909091,0.333333333333333,"309011225","Poor",1122.4,6.99434156563367,0.333333333333333,1,2,4,2,20,1,2,1,1,3,1,32,2,0.25,8
"7598",2024-08-01,"exposure_2092b0eb-f925-4d3f-aee7-b00170f75ccd",8,"male","false","","",2023-12-25,3,80,100,"House","Bayswater North","3153","VIC",1977-02-05,80100,46,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2023-12-26,"Evening (18:00 - 23:59)","exposure_2092b0eb-f925-4d3f-aee7-b00170f75ccd",1,8,0,0,0,0,"211011251","Poor",1619.8,NA,0,1,2,7,2,20,1,2,1,1,3,1,47,3,0.25,8
"7599",2024-08-01,"exposure_233d08a8-927c-44d7-9b0c-7352ee783759",4,"male","false","","",2024-04-03,26,80,100,"House","Kalkallo","3064","VIC",1968-12-19,80100,55,1,3,"purebred","shepherd type","maremma sheepdog","maremma sheepdog","true",1970-01-01,2024-04-04,"Morning (05:00 - 11:59)","exposure_233d08a8-927c-44d7-9b0c-7352ee783759",1,4.9,0,0,0,0,"209041225","Acceptable",47.1,NA,0,1,2,7,3,12,2,4,1,8,10,16,55,3,2.16666666666667,16
"7600",2024-08-01,"exposure_2573d711-9c4c-4504-849e-1ce3c72c284b",9,"male","false","","",2023-11-17,4,80,100,"Apartment","Bayswater","3153","VIC",1978-03-26,80100,45,1,2,"purebred","spitz related","shiba inu","shiba inu","false",1970-01-01,2023-11-18,"Morning (05:00 - 11:59)","exposure_2573d711-9c4c-4504-849e-1ce3c72c284b",1,8,1,84.1818181818182,0,0.125,"211011251","Poor",1619.8,4.43297896184781,0.125,1,1,7,3,15,1,4,1,1,8,2,46,3,0.333333333333333,15
"7601",2024-08-01,"exposure_25f8ff05-1d74-486c-9aab-b90737d2068c",8,"male","false","","",2023-12-01,3,80,100,"House","Stanley","3747","VIC",1981-12-03,80100,42,1,2,"purebred","collie related","australian koolie","australian koolie","false",1970-01-01,2023-12-02,"Morning (05:00 - 11:59)","exposure_25f8ff05-1d74-486c-9aab-b90737d2068c",1,8,0,0,0,0,"204021067","Acceptable",2.8,NA,0,1,2,7,3,4,1,4,1,1,6,2,42,3,0.25,6
"7602",2024-08-01,"exposure_27212993-3849-48a7-a64a-b88bef1f3e56",5,"female","false","","",2024-03-14,5,100,100,"House","Helensvale","4212","QLD",1978-05-15,100100,45,1,1,"cross","","moodle","moodle","false",1970-01-01,2024-03-15,"Afternoon (12:00 - 17:59)","exposure_27212993-3849-48a7-a64a-b88bef1f3e56",1,5.54838709677419,0,0,0,0,"309071252","Poor",1011.6,NA,0,0,2,4,1,1,1,1,1,2,5,1,46,3,0.416666666666667,13
"7603",2024-08-01,"exposure_2c42311b-593e-488c-8c40-16cdb8e072f2",1,"male","false","","",2024-06-30,23,80,100,"House","Norton Summit","5136","SA",1998-03-04,80100,26,1,2,"unnamed cross","unknown","australian koolie cross","australian koolie cross","false",1970-01-01,2024-07-01,"Afternoon (12:00 - 17:59)","exposure_2c42311b-593e-488c-8c40-16cdb8e072f2",1,2,0,0,0,0,"401021010","Acceptable",52.4,NA,0,1,2,5,4,19,1,1,1,4,10,10,26,2,1.91666666666667,14
"7604",2024-08-01,"exposure_2c4bc428-e9e8-4485-9400-cf2ccbbd987e",5,"male","false","","",2024-03-14,34,80,100,"House","Kinross","6028","WA",1994-11-20,80100,29,1,3,"purebred","hound","weimaraner","weimaraner","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_2c4bc428-e9e8-4485-9400-cf2ccbbd987e",1,5.54838709677419,0,0,0,0,"505011071","Poor",2445.1,NA,0,1,2,8,3,6,1,4,1,6,10,21,29,2,2.83333333333333,12
"7605",2024-08-01,"exposure_2d2118c4-acd5-405c-a0b9-ed29c114132b",7,"male","false","","",2024-01-03,48,100,100,"House","Springfield","2250","NSW",1967-02-07,100100,56,1,3,"purebred","shepherd type","maremma sheepdog","maremma sheepdog","true",1970-01-01,2024-01-04,"Morning (05:00 - 11:59)","exposure_2d2118c4-acd5-405c-a0b9-ed29c114132b",1,8,0,0,0,0,"102011030","Poor",6.1,NA,0,1,2,2,3,12,2,4,1,10,10,29,57,3,4,16
"7606",2024-08-01,"exposure_2f5043b8-b118-481a-b68a-e408c7058983",4,"male","false","","false",2024-04-27,2,90,100,"Apartment","Noosaville","4566","QLD",1978-04-16,90100,46,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-04-28,"Morning (05:00 - 11:59)","exposure_2f5043b8-b118-481a-b68a-e408c7058983",1,4.1,0,0,0,0,"316041433","Poor",NA,NA,0,1,1,4,2,20,1,4,1,1,2,1,46,3,0.166666666666667,8
"7607",2024-08-01,"exposure_2f74124c-b3c8-4041-b0d1-1813b8853299",7,"female","true","4-6 mo","",2024-01-13,13,80,100,"House","Glenbrook","2773","NSW",1975-05-24,80100,48,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-01-14,"Evening (18:00 - 23:59)","exposure_2f74124c-b3c8-4041-b0d1-1813b8853299",1,7.58064516129032,0,0,0,0,"124011450","Good",646.5,NA,0,0,2,2,2,20,1,2,1,4,10,3,49,3,1.08333333333333,8
"7608",2024-08-01,"exposure_31b49356-1798-4e92-910a-3f080ebea642",2,"female","false","","",2024-06-14,38,90,100,"House","Fremantle","6160","WA",1992-09-25,90100,31,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-06-05,"Afternoon (12:00 - 17:59)","exposure_31b49356-1798-4e92-910a-3f080ebea642",1,2.53333333333333,0,0,0,0,"507021165","Acceptable",635.2,NA,0,0,2,8,3,16,2,1,1,7,10,8,32,2,3.16666666666667,11
"7609",2024-08-01,"exposure_334b28b7-c193-4467-9201-afcaf251a23e",5,"female","false","","",2024-03-01,3,80,100,"House","O'connell","4680","QLD",1982-07-08,80100,41,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-02,"Afternoon (12:00 - 17:59)","exposure_334b28b7-c193-4467-9201-afcaf251a23e",1,6,0,0,0,0,"308021196","Poor",NA,NA,0,0,2,4,2,20,1,1,1,1,3,1,42,3,0.25,8
"7610",2024-08-01,"exposure_3514e9ab-1330-4577-8581-d0ec8a1e9b98",6,"female","true","Not Sure","",2024-02-15,25,100,100,"House","Eden","2551","NSW",1952-02-17,100100,72,1,2,"unnamed cross","unknown","staffordshire bull terrier cross","staffordshire bull terrier cross","false",1970-01-01,2024-02-16,"Afternoon (12:00 - 17:59)","exposure_3514e9ab-1330-4577-8581-d0ec8a1e9b98",1,6.44827586206897,0,0,0,0,"101041020","Poor",2.1,NA,0,0,2,2,4,19,1,1,1,10,10,10,72,4,2.08333333333333,14
"7611",2024-08-01,"exposure_35fafafb-3cc2-40b5-96b3-91744ec26be8",7,"female","false","","",2024-01-09,5,80,100,"House","St Kilda","3182","VIC",1988-08-23,80100,35,1,2,"unnamed cross","unknown","poodle cross","poodle cross","false",1970-01-01,2024-01-10,"Evening (18:00 - 23:59)","exposure_35fafafb-3cc2-40b5-96b3-91744ec26be8",1,7.70967741935484,0,0,0,0,"206051133","Acceptable",NA,NA,0,0,2,7,4,19,1,2,1,1,10,2,36,2,0.416666666666667,14
"7612",2024-08-01,"exposure_37ac705c-6137-4880-8e7f-f515999cee9e",5,"female","false","","",2024-03-03,15,80,100,"House","Willoughby East","2068","NSW",1987-03-16,80100,37,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-02-12,"Afternoon (12:00 - 17:59)","exposure_37ac705c-6137-4880-8e7f-f515999cee9e",1,6,0,0,0,0,"121011398","Poor",NA,NA,0,0,2,2,1,1,1,1,1,4,10,3,37,2,1.25,13
"7613",2024-08-01,"exposure_388e8ba7-2f8b-442c-847b-4b43b7e44205",3,"male","false","","",2024-05-20,15,90,200,"House","Oatlands","2117","NSW",1986-05-24,90200,38,1,1,"purebred","water dog","poodletoy","poodletoy","false",1970-01-01,2024-05-20,"Evening (18:00 - 23:59)","exposure_388e8ba7-2f8b-442c-847b-4b43b7e44205",1,3.35483870967742,0,0,0,0,"125021476","Acceptable",NA,NA,0,1,2,2,3,20,1,2,1,4,10,3,38,2,1.25,8
"7614",2024-08-01,"exposure_3add4e3d-b883-44eb-ad6f-511638754b0e",1,"male","false","","",2024-07-29,3,80,200,"House","Woodpark","2164","NSW",1991-12-03,80200,32,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-07-30,"Morning (05:00 - 11:59)","exposure_3add4e3d-b883-44eb-ad6f-511638754b0e",1,1.06451612903226,0,0,0,0,"125031482","Poor",NA,NA,0,1,2,2,1,1,1,4,1,1,3,1,32,2,0.25,13
"7615",2024-08-01,"exposure_3bbc2cd4-4ca8-4ce8-b68f-5fd42bc58420",2,"female","false","","",2024-06-28,49,90,200,"House","Mitchelton","4053","QLD",1982-01-08,90200,42,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2024-06-02,"Morning (05:00 - 11:59)","exposure_3bbc2cd4-4ca8-4ce8-b68f-5fd42bc58420",1,2.06666666666667,0,0,0,0,"302011023","Poor",1194.5,NA,0,0,2,4,2,20,2,4,1,10,10,10,42,3,4.08333333333333,8
"7616",2024-08-01,"exposure_3c478439-03ab-4c55-9a4b-5e1aa1529474",1,"female","false","","false",2024-07-25,8,90,100,"Apartment","Millers Point","2000","NSW",1990-07-06,90100,34,1,2,"purebred","spitz related","finnish lapphund","finnish lapphund","false",1970-01-01,2024-07-26,"Afternoon (12:00 - 17:59)","exposure_3c478439-03ab-4c55-9a4b-5e1aa1529474",1,1.19354838709677,0,0,0,0,"117031337","Good",NA,NA,0,0,1,2,3,15,1,1,1,2,10,4,34,2,0.666666666666667,15
"7617",2024-08-01,"exposure_31004250-f79d-4c4b-849f-788569cb3e3f",1,"male","false","","false",2024-07-10,2,80,200,"House","Point Cook","3030","VIC",1983-02-10,80200,41,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-07-10,"Evening (18:00 - 23:59)","exposure_31004250-f79d-4c4b-849f-788569cb3e3f",1,1.67741935483871,0,0,0,0,"213011330","Poor",NA,NA,0,1,2,7,2,20,1,2,1,1,2,1,41,3,0.166666666666667,8
"7618",2024-08-01,"exposure_006ce5cd-30b1-4024-96d9-3bff3acb94a7",2,"female","false","","true",2024-06-17,3,80,200,"House","Cronulla","2230","NSW",1994-07-29,80200,29,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-06-18,"Afternoon (12:00 - 17:59)","exposure_006ce5cd-30b1-4024-96d9-3bff3acb94a7",1,2.43333333333333,0,0,0,0,"128011528","Good",NA,NA,0,0,2,2,2,20,1,1,1,1,3,1,30,2,0.25,8
"7619",2024-08-01,"exposure_04bb2f24-c96e-4cee-95cb-dee11dda0938",1,"female","true","4-6 mo","false",2024-07-27,32,100,200,"House","Prospect","2148","NSW",1978-01-18,100200,46,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-07-28,"Morning (05:00 - 11:59)","exposure_04bb2f24-c96e-4cee-95cb-dee11dda0938",1,1.12903225806452,0,0,0,0,"116011303","Poor",2237.3,NA,0,0,2,2,3,14,1,4,1,9,10,13,46,3,2.66666666666667,4
"7620",2024-08-01,"exposure_05d62916-7a00-4ded-a378-4d8b56ce3c89",7,"female","false","","",2024-01-30,3,100,100,"House","Grovedale","3216","VIC",2002-03-20,100100,21,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2024-01-30,"Evening (18:00 - 23:59)","exposure_05d62916-7a00-4ded-a378-4d8b56ce3c89",1,7.03448275862069,0,0,0,0,"203011036","Acceptable",7.5,NA,0,0,2,7,3,12,1,2,1,1,9,2,22,2,0.25,16
"7621",2024-08-01,"exposure_084c9f5e-be0a-45c2-91c8-3314a4238fef",4,"male","false","","",2024-04-14,26,80,200,"House","Eglinton","6034","WA",1982-05-17,80200,41,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-04-15,"Evening (18:00 - 23:59)","exposure_084c9f5e-be0a-45c2-91c8-3314a4238fef",1,4.53333333333333,0,0,0,0,"505031109","Good",NA,NA,0,1,2,8,2,20,1,2,1,6,10,6,42,3,2.16666666666667,8
"7622",2024-08-01,"exposure_0c7ff35b-2fde-4edf-abdd-6c0df6eaeca3",6,"female","false","","",2024-02-26,2,80,100,"House","Treeby","6164","WA",1991-03-11,80100,32,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2024-02-27,"Evening (18:00 - 23:59)","exposure_0c7ff35b-2fde-4edf-abdd-6c0df6eaeca3",1,6.10344827586207,0,0,0,0,"507011148","Poor",832.3,NA,0,0,2,8,3,4,2,2,1,1,4,1,33,2,0.166666666666667,6
"7623",2024-08-01,"exposure_0fe78e5d-1b21-442d-8aab-c7a6684e6c00",5,"male","true","4-6 mo","",2024-03-10,77,80,0,"House","Logan Village","4207","QLD",1969-07-01,800,54,1,2,"purebred","collie related","australian cattle dogblue heeler","australian cattle dogblue heeler","false",1970-01-01,2024-03-11,"Afternoon (12:00 - 17:59)","exposure_0fe78e5d-1b21-442d-8aab-c7a6684e6c00",1,5.67741935483871,0,0,0,0,"309071254","Poor",33.8,NA,0,1,2,4,3,4,1,1,1,10,10,31,55,3,6.41666666666667,6
"7624",2024-08-01,"exposure_12085caf-9e69-4fef-8a3e-48c817293c65",2,"female","false","","",2024-06-24,4,80,200,"House","Wantirna","3152","VIC",1980-03-20,80200,44,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-06-25,"Evening (18:00 - 23:59)","exposure_12085caf-9e69-4fef-8a3e-48c817293c65",1,2.2,0,0,0,0,"211011251","Poor",1619.8,NA,0,0,2,7,3,10,1,2,1,1,10,3,44,3,0.333333333333333,9
"7625",2024-08-01,"exposure_12b77cd8-d19c-4b81-85aa-bd9a8997f280",9,"female","false","","",2023-11-04,3,80,100,"House","Melton","3337","VIC",1978-06-21,80100,45,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2023-11-05,"Morning (05:00 - 11:59)","exposure_12b77cd8-d19c-4b81-85aa-bd9a8997f280",1,8,3,2399.78181818182,1701.63636363636,0.375,"210021232","Good",70.6,6.68452081444454,0.375,0,2,7,3,2,2,4,1,1,6,2,46,3,0.25,10
"7626",2024-08-01,"exposure_1585c25e-4d6f-4c66-b732-1e2f54db923a",3,"female","false","","",2024-05-28,63,80,200,"House","Carina","4152","QLD",1978-08-21,80200,45,1,2,"unnamed cross","unknown","poodle cross","poodle cross","false",1970-01-01,2024-05-05,"Morning (05:00 - 11:59)","exposure_1585c25e-4d6f-4c66-b732-1e2f54db923a",1,3.09677419354839,0,0,0,0,"303011047","Poor",2778.9,NA,0,0,2,4,4,19,1,4,1,10,10,26,46,3,5.25,14
"7627",2024-08-01,"exposure_15c850d9-c656-46ef-bb7c-b315a2ea6981",2,"male","false","","false",2024-05-31,3,80,100,"Apartment","Boorooma","2650","NSW",1991-02-15,80100,33,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-05-25,"Morning (05:00 - 11:59)","exposure_15c850d9-c656-46ef-bb7c-b315a2ea6981",1,3,0,0,0,0,"109011175","Poor",2.4,NA,0,1,1,2,3,16,2,4,1,1,3,1,33,2,0.25,11
"7628",2024-08-01,"exposure_15cd02e6-8d62-4fc4-9868-009da8ee42a1",4,"male","false","","",2024-04-28,66,80,200,"House","Mansfield","4122","QLD",1977-11-14,80200,46,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-04-14,"Afternoon (12:00 - 17:59)","exposure_15cd02e6-8d62-4fc4-9868-009da8ee42a1",1,4.06666666666667,0,0,0,0,"303011050","Poor",2138.8,NA,0,1,2,4,2,20,1,1,1,10,10,14,46,3,5.5,8
"7629",2024-08-01,"exposure_1617fefc-419b-4d09-82cd-7bd3a583a2bc",1,"female","false","","",2024-07-07,54,80,0,"House","Kennington","3550","VIC",1973-09-23,800,50,1,2,"unnamed cross","unknown","pudelpointer cross","pudelpointer cross","false",1970-01-01,2024-07-08,"Morning (05:00 - 11:59)","exposure_1617fefc-419b-4d09-82cd-7bd3a583a2bc",1,1.7741935483871,0,0,0,0,"202011018","Poor",909.5,NA,0,0,2,7,4,19,1,4,1,10,10,22,51,3,4.5,14
"7630",2024-08-01,"exposure_1897fbdd-b4cd-491a-a2cf-188554687e0d",0,"male","false","","false",2024-08-15,10,80,200,"House","Branyan","4670","QLD",1981-08-19,80200,43,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","true",1970-01-01,2024-08-16,"Morning (05:00 - 11:59)","exposure_1897fbdd-b4cd-491a-a2cf-188554687e0d",0.516129032258065,0.516129032258065,0,0,0,0,"319011492","Poor",730.3,NA,0,1,2,4,3,2,2,4,1,3,10,4,43,3,0.833333333333333,10
"7631",2024-08-01,"exposure_1a07dd86-fd7b-4007-9efb-465068577c0d",5,"male","false","","",2024-03-15,2,90,100,"House","Deebing Heights","4306","QLD",1986-04-10,90100,37,1,3,"purebred","spitz related","alaskan malamute","alaskan malamute","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_1a07dd86-fd7b-4007-9efb-465068577c0d",1,5.51612903225806,0,0,0,0,"307021179","Poor",2.9,NA,0,1,2,4,3,15,1,4,1,1,6,2,38,2,0.166666666666667,15
"7632",2024-08-01,"exposure_1ab8c8a4-04f7-4f20-a9a3-131b205751c6",0,"female","false","","false",2024-08-11,5,80,200,"House","Darch","6065","WA",1973-08-28,80200,51,2,1,"cross","cross","cross","maltese cross, shih tzu","false",1970-01-01,2024-08-12,"Evening (18:00 - 23:59)","exposure_1ab8c8a4-04f7-4f20-a9a3-131b205751c6",0.645161290322581,0.645161290322581,0,0,0,0,"505011078","Poor",1746.4,NA,0,0,2,8,1,5,1,2,1,2,5,1,51,3,0.416666666666667,5
"7633",2024-08-01,"exposure_1ad928fd-1957-431c-a47e-561053e1fab6",6,"male","false","","",2024-02-19,104,80,100,"House","Pakenham","3810","VIC",1985-05-21,80100,38,1,1,"purebred","terrier","jack russell terrier","jack russell terrier","false",1970-01-01,2024-02-20,"Afternoon (12:00 - 17:59)","exposure_1ad928fd-1957-431c-a47e-561053e1fab6",1,6.3448275862069,0,0,0,0,"212011288","Good",NA,NA,0,1,2,7,3,17,1,1,1,10,10,21,39,2,8.66666666666667,3
"7634",2024-08-01,"exposure_1adcbead-46fa-4dfb-baa1-2636e62a08ce",1,"female","true","4-6 mo","true",2024-07-13,45,80,200,"House","Richmond","3121","VIC",1967-05-11,80200,57,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2024-06-20,"Afternoon (12:00 - 17:59)","exposure_1adcbead-46fa-4dfb-baa1-2636e62a08ce",1,2,0,0,0,0,"206071144","Good",NA,NA,0,0,2,7,2,20,2,1,1,10,10,9,57,3,3.75,8
"7635",2024-08-01,"exposure_1beaad98-bd1b-47e9-ba49-8262bc10f24e",8,"female","true","7-12 mo","",2023-12-29,112,80,100,"House","Rangeville","4350","QLD",1999-09-08,80100,24,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","true",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_1beaad98-bd1b-47e9-ba49-8262bc10f24e",1,8,6,3428.22727272727,2597.12727272727,0.75,"307021180","Acceptable",3.7,6.34803910722055,0.75,0,2,4,3,15,2,4,1,10,10,23,25,2,9.33333333333333,15
"7636",2024-08-01,"exposure_1cdb43cb-385b-4c10-8508-86d20e19492f",4,"male","false","","false",2024-04-25,3,90,200,"House","Wonga Park","3115","VIC",1976-07-30,90200,47,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-04-26,"Afternoon (12:00 - 17:59)","exposure_1cdb43cb-385b-4c10-8508-86d20e19492f",1,4.16666666666667,0,0,0,0,"211021262","Poor",221.6,NA,0,1,2,7,3,4,1,1,1,1,6,2,48,3,0.25,6
"7637",2024-08-01,"exposure_1cf00919-376c-436e-b550-876837c704e3",8,"male","false","","",2023-12-01,27,80,0,"House","Moorooka","4105","QLD",1981-06-28,800,42,1,1,"purebred","terrier","jack russell terrier","jack russell terrier","false",1970-01-01,2023-11-05,"Morning (05:00 - 11:59)","exposure_1cf00919-376c-436e-b550-876837c704e3",1,8,2,473.818181818182,379.054545454545,0.25,"303021052","Acceptable",4430,5.46767648488642,0.25,1,2,4,3,17,1,4,1,7,10,6,43,3,2.25,3
"7638",2024-08-01,"exposure_234bee63-9445-4f82-9089-f24fb12f3efd",3,"female","true","7-12 mo","true",2024-05-25,23,90,100,"House","Greystanes","2145","NSW",2004-06-23,90100,19,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2024-05-25,"Morning (05:00 - 11:59)","exposure_234bee63-9445-4f82-9089-f24fb12f3efd",1,3.19354838709677,1,178.954545454545,79.2363636363636,0.313131313131313,"125031482","Poor",NA,5.18713183758542,0.313131313131313,0,2,2,3,2,2,4,1,3,10,10,20,2,1.91666666666667,10
"7639",2024-08-01,"exposure_24e52acb-b973-43a2-8908-2f4603f794ce",2,"female","false","","false",2024-06-13,3,80,100,"Apartment","Mawson","2607","ACT",1970-11-11,80100,53,1,1,"purebred","terrier","fox terrierminiature","fox terrierminiature","true",1970-01-01,2024-06-13,"Evening (18:00 - 23:59)","exposure_24e52acb-b973-43a2-8908-2f4603f794ce",1,2.56666666666667,0,0,0,0,"801031030","Poor",NA,NA,0,0,1,1,3,17,2,2,1,1,3,1,53,3,0.25,3
"7640",2024-08-01,"exposure_282355a6-0e89-470a-89c2-41087efebdbc",0,"male","false","","false",2024-08-09,3,80,0,"House","Murwillumbah","2484","NSW",1982-11-25,800,41,1,1,"purebred","water dog","poodleminiature","poodleminiature","true",1970-01-01,2024-08-10,"Morning (05:00 - 11:59)","exposure_282355a6-0e89-470a-89c2-41087efebdbc",0.709677419354839,0.709677419354839,0,0,0,0,"112031251","Poor",390.5,NA,0,1,2,2,3,20,2,4,1,1,3,1,41,3,0.25,8
"7641",2024-08-01,"exposure_2b431bb8-2e67-4264-b8c5-03a858b037cb",8,"male","true","1-2 yr","",2023-12-10,25,80,0,"House","Mittagong","2575","NSW",1964-02-08,800,59,1,2,"purebred","sighthound","whippet","whippet","true",1970-01-01,2023-12-11,"Afternoon (12:00 - 17:59)","exposure_2b431bb8-2e67-4264-b8c5-03a858b037cb",1,8,0,0,0,0,"114021284","Good",243.1,NA,0,1,2,2,3,13,2,1,1,9,10,10,60,4,2.08333333333333,7
"7642",2024-08-01,"exposure_2b4a4332-3008-4a8c-9ffb-1b46a6492383",0,"male","false","","",2024-08-17,71,100,200,"House","The Entrance North","2261","NSW",1986-06-27,100200,38,1,1,"cross","","moodle","moodle","false",1970-01-01,2024-08-18,"Afternoon (12:00 - 17:59)","exposure_2b4a4332-3008-4a8c-9ffb-1b46a6492383",0.451612903225806,0.451612903225806,0,0,0,0,"102011041","Poor",786.3,NA,0,1,2,2,1,1,1,1,1,10,10,15,38,2,5.91666666666667,13
"7643",2024-08-01,"exposure_2e890595-40f1-4077-bfb8-4c1c71e0f223",2,"male","false","","",2024-06-05,3,80,0,"House","Rooty Hill","2766","NSW",1982-11-08,800,41,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-06-05,"Morning (05:00 - 11:59)","exposure_2e890595-40f1-4077-bfb8-4c1c71e0f223",1,2.83333333333333,0,0,0,0,"116031317","Poor",2727.6,NA,0,1,2,2,2,20,1,4,1,1,3,1,41,3,0.25,8
"7644",2024-08-01,"exposure_2edd0824-3259-4260-b55f-1a415af50233",1,"male","false","","",2024-07-11,8,80,100,"House","Kyle Bay","2221","NSW",2000-11-06,80100,23,1,2,"purebred","spitz related","siberian husky","siberian husky","false",1970-01-01,2024-07-12,"Afternoon (12:00 - 17:59)","exposure_2edd0824-3259-4260-b55f-1a415af50233",1,1.64516129032258,0,0,0,0,"119031374","Acceptable",4243.3,NA,0,1,2,2,3,15,1,1,1,2,10,4,23,2,0.666666666666667,15
"7645",2024-08-01,"exposure_31d83af2-b99f-4620-80e1-97b5a59d60d6",10,"female","true","2+ yr","",2023-10-06,104,90,0,"Apartment","Hillside","3037","VIC",1989-10-12,900,34,3,1,"cross","cross","cross","bichon frise cross, jack russell terrier cross, chihuahua cross","false",1970-01-01,2023-10-07,"Morning (05:00 - 11:59)","exposure_31d83af2-b99f-4620-80e1-97b5a59d60d6",1,8,1,999.090909090909,685.636363636364,0.125,"213011331","Poor",2287.5,6.9068457745993,0.125,0,1,7,1,5,1,4,1,10,10,21,35,2,8.66666666666667,5
"7646",2024-08-01,"exposure_3228a25f-378e-4fa2-a5c9-c57f2c3e99a2",1,"female","true","4-6 mo","false",2024-07-08,21,80,200,"Apartment","Marrickville","2204","NSW",1992-06-25,80200,32,1,1,"cross","","poochon","poochon","false",1970-01-01,2024-06-09,"Evening (18:00 - 23:59)","exposure_3228a25f-378e-4fa2-a5c9-c57f2c3e99a2",1,1.74193548387097,0,0,0,0,"117021326","Good",NA,NA,0,0,1,2,1,1,1,2,1,4,10,5,32,2,1.75,13
"7647",2024-08-01,"exposure_3525ecbc-79fc-4291-99c8-2541ff2d4a0b",0,"female","false","","false",2024-08-26,2,80,200,"House","Innaloo","6018","WA",1988-04-20,80200,36,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2024-08-27,"Afternoon (12:00 - 17:59)","exposure_3525ecbc-79fc-4291-99c8-2541ff2d4a0b",0.161290322580645,0.161290322580645,0,0,0,0,"505021088","Poor",3557.1,NA,0,0,2,8,3,12,1,1,1,1,6,2,36,2,0.166666666666667,16
