"","claim_start_date","claim_status","condition_category","claim_id","tenure.x","exposure_id","claim_paid","total_claim_amount","UW_Date","tenure.y","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units"
"47","2024-04-19 00:00:00","covered_paid","Other","claim_f56ba7d8-9867-4547-83b1-4accb3f3f413",4,"exposure_24f6957d-14ff-4512-8893-c90796491939",205.854545454545,348.236363636364,2024-08-01,8,"male","false","","",2023-12-01,59,80,100,"House","Banksia Beach","4507","QLD",1976-08-10,80100,47,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2023-12-02,"Afternoon (12:00 - 17:59)","exposure_24f6957d-14ff-4512-8893-c90796491939",1
"48","2024-05-04 00:00:00","covered_paid","Other","claim_6f63e794-1f0f-4314-aae8-efe55052efed",2,"exposure_29b9cfa9-161c-4dca-933e-7de8397bbeed",587.054545454545,824.727272727273,2024-08-01,5,"male","false","","",2024-03-11,2,80,100,"House","Geraldton","6530","WA",1997-04-23,80100,26,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-03-12,"Evening (18:00 - 23:59)","exposure_29b9cfa9-161c-4dca-933e-7de8397bbeed",1
"49","2024-07-25 00:00:00","covered_paid","Gastrointestinal Issues","claim_e8e3498e-cc54-45e1-b748-74f20086cae0",2,"exposure_2bc0b38d-0514-4610-a100-3a3200159df0",1599.15454545455,1998.94545454545,2024-08-01,3,"male","false","","false",2024-05-14,3,80,100,"House","Dural","2158","NSW",1978-07-10,80100,45,1,2,"purebred","water dog","lagotto romagnolo","lagotto romagnolo","false",1970-01-01,2024-05-15,"Afternoon (12:00 - 17:59)","exposure_2bc0b38d-0514-4610-a100-3a3200159df0",1
"50","2024-02-13 00:00:00","covered_paid","Allergies & skin","claim_e1478b1e-40c0-432a-9f05-8fda165e4750",2,"exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",184.145454545455,230.181818181818,2024-08-01,8,"male","false","","",2023-12-29,10,80,100,"House","Rangeville","4350","QLD",1999-09-08,80100,24,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","true",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",1
"51","2024-06-20 00:00:00","covered_paid","Allergies & skin","claim_9881f3da-41a2-4bab-8b7f-b699755b9224",3,"exposure_31c71ea8-ac3e-44d1-8cc5-9000e35dd1a4",64.9090909090909,172.054545454545,2024-08-01,5,"female","false","","",2024-03-10,40,80,100,"House","Keperra","4054","QLD",1979-12-24,80100,44,1,3,"designerbreed","water dog","labradoodle","labradoodle","false",1970-01-01,2024-03-11,"Evening (18:00 - 23:59)","exposure_31c71ea8-ac3e-44d1-8cc5-9000e35dd1a4",1
"52","2024-08-05 00:00:00","covered_paid","Ortho","claim_367f8887-7dea-4290-8efa-8cc44a60633d",2,"exposure_33165403-4096-43b9-a91b-32ca1d42d8b3",619.490909090909,956.181818181818,2024-08-01,2,"female","false","","false",2024-06-24,3,80,200,"Apartment","Oatlands","2117","NSW",1970-02-13,80200,54,1,1,"purebred","water dog","poodleminiature","poodleminiature","false",1970-01-01,2024-06-25,"Evening (18:00 - 23:59)","exposure_33165403-4096-43b9-a91b-32ca1d42d8b3",1
"53","2024-07-17 00:00:00","covered_paid","Other","claim_bf1f6ccc-cbed-4ec3-a0cc-6aa343305964",3,"exposure_81e395d3-060c-47d6-9b45-9222e0f6cb55",2410.44545454545,2410.44545454545,2024-08-01,4,"male","false","","false",2024-04-15,2,100,100,"House","South MacLean","4280","QLD",1996-09-03,100100,27,1,3,"purebred","pinscher","doberman","doberman","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_81e395d3-060c-47d6-9b45-9222e0f6cb55",1
"54","2024-05-10 00:00:00","covered_paid","Illness","claim_87d64555-d2e0-47d3-a82b-199aa5540508",5,"exposure_4221e12c-d534-4643-bbd4-88e61465e7ec",120.636363636364,211.545454545455,2024-08-01,8,"male","false","","",2023-12-03,3,100,100,"House","Bellevue Hill","2023","NSW",1995-06-13,100100,28,1,2,"designerbreed","water dog","mini groodle","mini groodle","false",1970-01-01,2023-12-04,"Evening (18:00 - 23:59)","exposure_4221e12c-d534-4643-bbd4-88e61465e7ec",1
"55","2024-04-15 00:00:00","covered_with_exclusions_paid","Other","claim_ab5013a5-b8b3-40d8-b7ff-95501dd9e659",5,"exposure_4726c332-15b5-434a-95dc-544e5df11136",208.509090909091,400.181818181818,2024-08-01,9,"male","false","","",2023-11-19,7,80,100,"House","Brighton East","3187","VIC",1996-05-12,80100,27,1,3,"purebred","pinscher","doberman pinscher","doberman pinscher","false",1970-01-01,2023-11-12,"Evening (18:00 - 23:59)","exposure_4726c332-15b5-434a-95dc-544e5df11136",1
"56","2024-02-02 00:00:00","covered_paid","Gastrointestinal Issues","claim_ba4506e2-2d1f-43fe-b6a1-f4fdf41b7bf1",2,"exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",129.090909090909,161.363636363636,2024-08-01,8,"male","false","","",2023-12-18,3,80,0,"House","Ashfield","2131","NSW",1996-05-14,800,27,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Evening (18:00 - 23:59)","exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",1
"57","2024-06-17 00:00:00","covered_paid","Illness","claim_04d7a782-7f52-40d5-b6b9-a8249e62e431",4,"exposure_4b538946-c19a-499d-a0cf-a4e1d7cf54f5",27.6363636363636,125.463636363636,2024-08-01,6,"male","false","","",2024-02-20,3,80,100,"House","Mayfield","2304","NSW",1971-11-07,80100,52,1,3,"purebred","hound","rhodesian ridgeback","rhodesian ridgeback","false",1970-01-01,2024-02-21,"Afternoon (12:00 - 17:59)","exposure_4b538946-c19a-499d-a0cf-a4e1d7cf54f5",1
"58","2024-08-05 00:00:00","covered_with_exclusions_paid","Other","claim_7fbb3192-1b77-4ae2-894f-5c6c0d2a6e69",6,"exposure_5407fb51-fdb1-4a11-95fb-e8c76c2ba6a9",130.090909090909,157.727272727273,2024-08-01,6,"male","true","7-12 mo","",2024-02-08,43,90,0,"House","Carlton North","3054","VIC",1974-02-05,900,50,1,1,"purebred","terrier","fox terrierminiature","fox terrierminiature","false",1970-01-01,2024-02-09,"Afternoon (12:00 - 17:59)","exposure_5407fb51-fdb1-4a11-95fb-e8c76c2ba6a9",1
"59","2024-06-07 00:00:00","covered_paid","Routine Care and Examinations","claim_47d164b0-7bb5-4a05-8f67-5e2a5c5e75cd",2,"exposure_59c04339-b8df-4598-883d-e714cecca600",203.636363636364,254.545454545455,2024-08-01,4,"female","true","4-6 mo","",2024-04-22,14,80,0,"Apartment","Brunswick West","3055","VIC",1997-03-24,800,27,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-04-08,"Afternoon (12:00 - 17:59)","exposure_59c04339-b8df-4598-883d-e714cecca600",1
"60","2024-04-15 00:00:00","covered_paid","Ingestion","claim_2c95d865-9845-4999-95be-54f8fe67878f",4,"exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",247.727272727273,338.636363636364,2024-08-01,8,"male","false","","",2023-12-14,3,80,100,"House","Doubleview","6018","WA",1998-07-21,80100,25,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-15,"Morning (05:00 - 11:59)","exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",1
"61","2024-05-02 00:00:00","covered_paid","Other","claim_5f7f3269-fef1-47b8-91f8-81f4e50f2f67",2,"exposure_29b9cfa9-161c-4dca-933e-7de8397bbeed",331.045454545455,413.809090909091,2024-08-01,5,"male","false","","",2024-03-11,2,80,100,"House","Geraldton","6530","WA",1997-04-23,80100,26,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-03-12,"Evening (18:00 - 23:59)","exposure_29b9cfa9-161c-4dca-933e-7de8397bbeed",1
"62","2024-07-26 00:00:00","covered_paid","Gastrointestinal Issues","claim_665026d1-3786-48f3-b7a0-32a76ca6a0c2",2,"exposure_2bc0b38d-0514-4610-a100-3a3200159df0",307.372727272727,384.218181818182,2024-08-01,3,"male","false","","false",2024-05-14,3,80,100,"House","Dural","2158","NSW",1978-07-10,80100,45,1,2,"purebred","water dog","lagotto romagnolo","lagotto romagnolo","false",1970-01-01,2024-05-15,"Afternoon (12:00 - 17:59)","exposure_2bc0b38d-0514-4610-a100-3a3200159df0",1
"63","2024-02-23 00:00:00","covered_with_exclusions_paid","Other","claim_40d64f54-fad0-4f40-b58b-2fcddb7e259d",2,"exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",385.672727272727,793.909090909091,2024-08-01,8,"male","false","","",2023-12-29,10,80,100,"House","Rangeville","4350","QLD",1999-09-08,80100,24,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","true",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",1
"64","2024-02-07 00:00:00","covered_with_exclusions_paid","Eyes & ears","claim_a3a54c66-e7b4-48fa-a5f8-2f07fa7c2c2d",2,"exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",42.2545454545455,163.909090909091,2024-08-01,8,"male","true","7-12 mo","",2023-12-13,14,80,100,"Apartment","Daisy Hill","4127","QLD",1973-01-23,80100,50,2,1,"cross","cross","cross","fox terrier cross, poodletoy","false",1970-01-01,2023-12-14,"Afternoon (12:00 - 17:59)","exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",1
"65","2024-07-17 00:00:00","covered_paid","Other","claim_a400202e-b304-4357-98a5-e304ff6bb903",3,"exposure_81e395d3-060c-47d6-9b45-9222e0f6cb55",1226.68181818182,1317.59090909091,2024-08-01,4,"male","false","","false",2024-04-15,2,100,100,"House","South MacLean","4280","QLD",1996-09-03,100100,27,1,3,"purebred","pinscher","doberman","doberman","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_81e395d3-060c-47d6-9b45-9222e0f6cb55",1
"66","2024-06-27 00:00:00","covered_paid","Gastrointestinal Issues","claim_f7e06102-f91a-4dd5-9f3e-8e7329100f21",0,"exposure_408fb69f-69d5-4def-be75-410a8d191a9c",134.181818181818,240,2024-08-01,2,"male","true","1-2 yr","true",2024-06-25,26,90,100,"Apartment","Collingwood","3066","VIC",1992-08-26,90100,31,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-05-30,"Evening (18:00 - 23:59)","exposure_408fb69f-69d5-4def-be75-410a8d191a9c",1
"67","2024-07-19 00:00:00","covered_paid","Other","claim_d5c75963-8409-47fd-8656-436968ea226b",3,"exposure_427db05a-9860-47f4-8ee1-b3bc37c00e3d",933.5,1128.13636363636,2024-08-01,4,"female","true","Not Sure","false",2024-04-13,102,90,100,"House","Ripponlea","3185","VIC",1988-11-17,90100,35,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-04-14,"Afternoon (12:00 - 17:59)","exposure_427db05a-9860-47f4-8ee1-b3bc37c00e3d",1
"68","2024-03-14 00:00:00","covered_paid","Allergies & skin","claim_28238268-d2fe-479c-95ca-d0ff4afc24e7",3,"exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",117.090909090909,146.363636363636,2024-08-01,8,"male","false","","",2023-12-18,3,80,0,"House","Ashfield","2131","NSW",1996-05-14,800,27,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Evening (18:00 - 23:59)","exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",1
"69","2024-08-09 00:00:00","covered_paid","Gastrointestinal Issues","claim_dec5e499-1799-4c44-8675-1c7a2eb53ea7",8,"exposure_50822530-632a-4f06-844c-ac3489475459",447.927272727273,650.818181818182,2024-08-01,8,"male","false","","",2023-12-03,4,80,100,"House","Cronulla","2230","NSW",1992-08-21,80100,31,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-03,2023-11-26,"Afternoon (12:00 - 17:59)","exposure_50822530-632a-4f06-844c-ac3489475459",1
"70","2024-08-09 00:00:00","part_covered_paid","Other","claim_1bbf6953-f18a-4bff-b5e2-a12611097db4",6,"exposure_5407fb51-fdb1-4a11-95fb-e8c76c2ba6a9",651.272727272727,723.636363636364,2024-08-01,6,"male","true","7-12 mo","",2024-02-08,43,90,0,"House","Carlton North","3054","VIC",1974-02-05,900,50,1,1,"purebred","terrier","fox terrierminiature","fox terrierminiature","false",1970-01-01,2024-02-09,"Afternoon (12:00 - 17:59)","exposure_5407fb51-fdb1-4a11-95fb-e8c76c2ba6a9",1
"71","2024-07-25 00:00:00","covered_paid","Gastrointestinal Issues","claim_d3d79212-b097-47e3-8ff9-35de3c22a333",2,"exposure_2bc0b38d-0514-4610-a100-3a3200159df0",290.909090909091,454.545454545455,2024-08-01,3,"male","false","","false",2024-05-14,3,80,100,"House","Dural","2158","NSW",1978-07-10,80100,45,1,2,"purebred","water dog","lagotto romagnolo","lagotto romagnolo","false",1970-01-01,2024-05-15,"Afternoon (12:00 - 17:59)","exposure_2bc0b38d-0514-4610-a100-3a3200159df0",1
"72","2024-07-10 00:00:00","covered_paid","Ingestion","claim_b301cc74-46ca-4b40-ab54-a9164919d3f7",7,"exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",148.072727272727,276,2024-08-01,8,"male","false","","",2023-12-29,10,80,100,"House","Rangeville","4350","QLD",1999-09-08,80100,24,1,1,"purebred","spitz related","schnauzerminiature","schnauzerminiature","true",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_2f4fd70c-51ae-4515-8651-5b46413d8bf7",1
"73","2024-07-01 00:00:00","covered_paid","Other","claim_586cfd95-66c2-4504-a9ab-3a2c6bb5d99c",6,"exposure_360e2a98-7eea-4163-b7f4-acab694799fd",91.9272727272727,114.909090909091,2024-08-01,7,"male","false","","",2024-01-03,4,80,0,"Apartment","Brunswick West","3055","VIC",1976-12-04,800,47,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-01-04,"Morning (05:00 - 11:59)","exposure_360e2a98-7eea-4163-b7f4-acab694799fd",1
"74","2024-06-03 00:00:00","covered_paid","Eyes & ears","claim_b0c0bf22-23a0-46da-9b67-c1730acac6c7",6,"exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",60.1454545454545,166.090909090909,2024-08-01,8,"male","true","7-12 mo","",2023-12-13,14,80,100,"Apartment","Daisy Hill","4127","QLD",1973-01-23,80100,50,2,1,"cross","cross","cross","fox terrier cross, poodletoy","false",1970-01-01,2023-12-14,"Afternoon (12:00 - 17:59)","exposure_3cd0eacf-1f7a-4040-bead-3d978083351d",1
"75","2024-02-02 00:00:00","covered_paid","Gastrointestinal Issues","claim_722bc9f7-b493-4152-8c29-b0c05bde40fc",2,"exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",24.7272727272727,30.9090909090909,2024-08-01,8,"male","false","","",2023-12-18,3,80,0,"House","Ashfield","2131","NSW",1996-05-14,800,27,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Evening (18:00 - 23:59)","exposure_486fe5a9-ea2c-4468-82d0-06247a86c5ab",1
"76","2024-08-31 00:00:00","covered_paid","Other","claim_182eed37-bca8-4911-8690-38f51fd39c29",9,"exposure_589693a9-ed01-4a1c-8a84-c591cbd46dfc",607.709090909091,850.545454545455,2024-08-01,9,"male","false","","",2023-11-20,3,80,100,"House","Hoppers Crossing","3029","VIC",1978-09-24,80100,45,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2023-11-21,"Afternoon (12:00 - 17:59)","exposure_589693a9-ed01-4a1c-8a84-c591cbd46dfc",1
"77","2024-05-11 00:00:00","covered_paid","Ortho","claim_ddd5bb8c-7599-43f6-84dc-81507d9082b4",5,"exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",204.545454545455,204.545454545455,2024-08-01,8,"male","false","","",2023-12-14,3,80,100,"House","Doubleview","6018","WA",1998-07-21,80100,25,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-15,"Morning (05:00 - 11:59)","exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",1
"78","2024-04-26 00:00:00","covered_paid","Allergies & skin","claim_cd376cf7-fe96-4d76-bc2e-72860edabe43",4,"exposure_3dc13ffc-9c74-43e7-b82b-9bc4c1463914",96.5454545454545,187.454545454545,2024-08-01,8,"female","false","","",2023-12-29,3,100,100,"House","South Maclean","4280","QLD",1996-01-07,100100,27,1,1,"purebred","white fluffy","havanese","havanese","false",1970-01-01,2023-12-30,"Morning (05:00 - 11:59)","exposure_3dc13ffc-9c74-43e7-b82b-9bc4c1463914",1
"79","2024-04-10 00:00:00","covered_paid","Ortho","claim_365b7f18-1149-43c6-9293-c78e74f31919",4,"exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",780.454545454545,871.363636363636,2024-08-01,8,"male","false","","",2023-12-14,3,80,100,"House","Doubleview","6018","WA",1998-07-21,80100,25,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-15,"Morning (05:00 - 11:59)","exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",1
"80","2024-08-08 00:00:00","covered_paid","Gastrointestinal Issues","claim_0027d45c-b395-438b-9954-c5667d782bb1",7,"exposure_360e2a98-7eea-4163-b7f4-acab694799fd",137.709090909091,172.145454545455,2024-08-01,7,"male","false","","",2024-01-03,4,80,0,"Apartment","Brunswick West","3055","VIC",1976-12-04,800,47,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-01-04,"Morning (05:00 - 11:59)","exposure_360e2a98-7eea-4163-b7f4-acab694799fd",1
"81","2024-07-04 00:00:00","covered_paid","Ingestion","claim_55225489-ea24-4649-9d29-dc43ce9f9d15",7,"exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",233.272727272727,324.181818181818,2024-08-01,8,"male","false","","",2023-12-14,3,80,100,"House","Doubleview","6018","WA",1998-07-21,80100,25,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-15,"Morning (05:00 - 11:59)","exposure_59fa6e56-184f-465f-a896-62aebbb86dc0",1
"82","2024-02-29 00:00:00","covered_paid","Gastrointestinal Issues","claim_40ed6226-ff41-45f6-8b72-a2d6713b8a22",1,"exposure_360e2a98-7eea-4163-b7f4-acab694799fd",113.581818181818,141.981818181818,2024-08-01,7,"male","false","","",2024-01-03,4,80,0,"Apartment","Brunswick West","3055","VIC",1976-12-04,800,47,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-01-04,"Morning (05:00 - 11:59)","exposure_360e2a98-7eea-4163-b7f4-acab694799fd",1
"83","2024-04-16 00:00:00","covered_with_exclusions_paid","Eyes & ears","claim_c5828b01-6de1-47b6-971b-449b6307235d",1,"exposure_696bb5c1-96c7-405b-a16e-db92f20013f8",36.6090909090909,219.127272727273,2024-08-01,5,"female","false","","",2024-03-02,4,80,100,"House","Madora Bay","6210","WA",1970-07-29,80100,53,1,2,"purebred","sighthound","whippet","whippet","false",1970-01-01,2024-02-28,"Evening (18:00 - 23:59)","exposure_696bb5c1-96c7-405b-a16e-db92f20013f8",1
"84","2024-04-15 00:00:00","covered_paid","Other","claim_22cc7aac-3338-4798-9727-7a3e106e57fe",4,"exposure_69d10c69-f6ea-4f9f-9472-a0d997c5aa42",2066.6,2674.16363636364,2024-08-01,8,"female","false","","",2023-12-20,2,80,100,"House","South Lake","6164","WA",1993-06-08,80100,30,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-21,"Afternoon (12:00 - 17:59)","exposure_69d10c69-f6ea-4f9f-9472-a0d997c5aa42",1
"85","2024-08-31 00:00:00","covered_paid","Ingestion","claim_bef62d2c-43e1-4929-bc88-426885ccbae5",2,"exposure_6a6bf987-f4e2-46c5-8408-3b47ef7f25cc",60.7272727272727,166.818181818182,2024-08-01,2,"male","false","","false",2024-06-15,2,80,100,"House","Petrie","4502","QLD",1988-08-07,80100,35,1,1,"purebred","brachycephalic","pug","pug","true",1970-01-01,2024-06-16,"Evening (18:00 - 23:59)","exposure_6a6bf987-f4e2-46c5-8408-3b47ef7f25cc",1
"86","2024-03-08 00:00:00","covered_paid","Eyes & ears","claim_a36d91fb-7073-453e-b3b5-498792680b24",3,"exposure_6b0dcd65-8628-4c66-ac1d-63c71139f58a",49.5272727272727,152.818181818182,2024-08-01,8,"female","false","","",2023-12-20,2,80,100,"House","Drummoyne","2047","NSW",1965-03-08,80100,58,1,3,"purebred","retriever","golden retriever","golden retriever","true",1970-01-01,2023-12-17,"Afternoon (12:00 - 17:59)","exposure_6b0dcd65-8628-4c66-ac1d-63c71139f58a",1
"87","2024-07-19 00:00:00","covered","Injuries","claim_2597e621-a493-4c92-b7a4-f5673e6a0d67",3,"exposure_6e99f222-e5d1-4e11-829f-20c150a3aa17",49.9636363636364,153.363636363636,2024-08-01,4,"male","true","7-12 mo","",2024-04-27,27,80,100,"House","The Gap","4061","QLD",1984-11-05,80100,39,1,2,"cross","","beaglier","beaglier","false",1970-01-01,2024-04-06,"Afternoon (12:00 - 17:59)","exposure_6e99f222-e5d1-4e11-829f-20c150a3aa17",1
"88","2024-05-09 00:00:00","covered_paid","Gastrointestinal Issues","claim_9a9308f2-5397-4666-8841-64358ef19aaa",2,"exposure_7293c9c8-66ec-4ab0-92a1-46b0b289652b",1355.56363636364,1597.09090909091,2024-07-01,4,"male","false","","",2024-03-16,3,90,100,"House","Toongabbie","2146","NSW",1991-09-09,90100,32,2,1.5,"cross","cross","cross","pembroke welsh corgi cross, cavalier king charles spaniel","false",1970-01-01,2024-03-17,"Evening (18:00 - 23:59)","exposure_7293c9c8-66ec-4ab0-92a1-46b0b289652b",0.0172043010752688
"89","2024-08-02 00:00:00","covered_paid","Gastrointestinal Issues","claim_3b06f025-0acd-4cc1-a9df-f836e3d2018c",2,"exposure_7870ca5e-dbab-4243-b58e-f94081a69adc",90.1818181818182,203.636363636364,2024-08-01,2,"male","false","","",2024-06-25,18,80,100,"House","Bellbird Park","4300","QLD",1999-01-12,80100,25,1,3,"purebred","water dog","poodlestandard","poodlestandard","false",1970-01-01,2024-06-26,"Afternoon (12:00 - 17:59)","exposure_7870ca5e-dbab-4243-b58e-f94081a69adc",1
"90","2024-03-23 00:00:00","covered_paid","Other","claim_60e35d71-0d2f-4ee7-bd74-7c2842c86df8",3,"exposure_f4610717-3fb7-441c-ae22-5de06488f07e",88.7272727272727,201.818181818182,2024-08-01,8,"female","true","0-3 mo","",2023-12-12,5,80,100,"House","Werrington County","2747","NSW",1986-10-27,80100,37,1,2,"unnamed cross","unknown","australian kelpie cross","australian kelpie cross","true",1970-01-01,2023-12-13,"Morning (05:00 - 11:59)","exposure_f4610717-3fb7-441c-ae22-5de06488f07e",1
"91","2024-05-16 00:00:00","covered_paid","Injuries","claim_65147e64-3431-4670-8d35-3286e3ea4030",1,"exposure_f4ce4110-c7d0-4b46-a38d-39ddb7dbe908",1074.7,1434.29090909091,2024-08-01,4,"male","false","","false",2024-04-16,12,80,100,"House","Flemington","3031","VIC",1991-12-01,80100,32,1,2,"purebred","brachycephalic","french bulldog","french bulldog","true",1970-01-01,2024-04-12,"Morning (05:00 - 11:59)","exposure_f4ce4110-c7d0-4b46-a38d-39ddb7dbe908",1
"92","2024-06-20 00:00:00","covered_with_exclusions_paid","Dental","claim_d56084c5-7583-42d7-9878-f329529f4b79",5,"exposure_f5f00a23-93dc-4d2b-a2c7-3400451130dc",129.309090909091,959.454545454545,2024-08-01,7,"female","false","","",2024-01-09,3,80,100,"House","Box Hill","2765","NSW",1972-04-07,80100,51,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-01-10,"Morning (05:00 - 11:59)","exposure_f5f00a23-93dc-4d2b-a2c7-3400451130dc",1
"93","2024-03-14 00:00:00","covered_paid","Gastrointestinal Issues","claim_390d440a-cec5-4b2f-9d4b-33dcaa12a9fb",2,"exposure_f65030b2-c9d8-4667-a9e9-27fc32df456e",116.609090909091,129.572727272727,2024-08-01,7,"female","false","","",2023-12-31,2,90,0,"Apartment","Reservoir","3073","VIC",1998-06-26,900,25,1,2,"cross","","chinese crestepoo","chinese crestepoo","true",1970-01-01,2024-01-01,"Afternoon (12:00 - 17:59)","exposure_f65030b2-c9d8-4667-a9e9-27fc32df456e",1
"94","2024-04-22 00:00:00","covered_paid","Other","claim_f243c031-c5d4-481c-847d-ce2e090082b0",1,"exposure_f7ae6d34-8ef7-4844-8da6-0168750d5b6d",559.563636363636,790.363636363636,2024-08-01,5,"male","false","","",2024-03-30,7,80,100,"House","Angaston","5353","SA",1974-08-27,80100,49,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-31,"Morning (05:00 - 11:59)","exposure_f7ae6d34-8ef7-4844-8da6-0168750d5b6d",1
"95","2024-01-04 00:00:00","covered_paid","Allergies & skin","claim_2ec1c553-deb5-467c-a1b4-a8ff6ea64a56",1,"exposure_f9825843-3c3b-48dd-ac81-61e6bd5b7908",37.0636363636364,41.1818181818182,2024-08-01,8,"male","false","","",2023-12-21,4,90,0,"House","Port Fairy","3284","VIC",1964-11-02,900,59,1,1,"purebred","terrier","border terrier","border terrier","false",1970-01-01,2023-12-22,"Afternoon (12:00 - 17:59)","exposure_f9825843-3c3b-48dd-ac81-61e6bd5b7908",1
